,timepoint,time (s),index range around maximum,values range around maximum,max parabola,deviation (pixel),deviation (nm),threshold (nm),thresholded deviation
0,526.0,130.25,"(12, 13, 14, 15, 16, 17, 18)",[2546 3001 3502 3880 3775 3006 2093],14.885984741452393,-2.395468836996262,-247.2123839780142,418.04051352186065,True
0,527.0,130.5,"(12, 13, 14, 15, 16, 17, 18)",[2515 2987 3560 4021 4006 3167 2115],14.962192937563971,-2.319260640884684,-239.34769813929938,418.04051352186065,True
0,528.0,130.75,"(12, 13, 14, 15, 16, 17, 18)",[2487 2910 3402 3959 3936 3063 2080],14.961938061938067,-2.319515516510588,-239.3740013038927,418.04051352186065,True
0,529.0,131.0,"(12, 13, 14, 15, 16, 17, 18)",[2590 3004 3540 4056 3865 2938 1977],14.841771340681882,-2.439682237766773,-251.77520693753098,418.04051352186065,True
0,530.0,131.25,"(12, 13, 14, 15, 16, 17, 18)",[2732 3214 3841 4300 4034 2967 1930],14.76817013988011,-2.5132834385685445,-259.3708508602738,418.04051352186065,True
0,531.0,131.5,"(12, 13, 14, 15, 16, 17, 18)",[2663 3169 3762 4111 3881 2904 1896],14.754614549402827,-2.526839029045828,-260.76978779752943,418.04051352186065,True
0,532.0,131.75,"(12, 13, 14, 15, 16, 17, 18)",[2688 3133 3696 4157 3947 2946 1970],14.790035040265575,-2.49141853818308,-257.11439314049386,418.04051352186065,True
0,533.0,132.0,"(12, 13, 14, 15, 16, 17, 18)",[2640 3094 3727 4236 4136 3260 2193],14.945014662756599,-2.3364389156920566,-241.12049609942025,418.04051352186065,True
0,534.0,132.25,"(13, 14, 15, 16, 17, 18, 19)",[3050 3706 4378 4452 3498 2274 1487],15.325395978881154,-1.956057599567501,-201.86514427536608,418.04051352186065,True
0,535.0,132.5,"(13, 14, 15, 16, 17, 18, 19)",[3058 3651 4259 4281 3409 2232 1426],15.272871018748614,-2.0085825597000415,-207.2857201610443,418.04051352186065,True
0,536.0,132.75,"(13, 14, 15, 16, 17, 18, 19)",[3143 3819 4370 4378 3564 2284 1410],15.266132945172265,-2.0153206332763904,-207.9810893541235,418.04051352186065,True
0,537.0,133.0,"(12, 13, 14, 15, 16, 17, 18)",[2758 3149 3729 4281 4233 3324 2209],14.92646058732613,-2.3549929911225256,-243.03527668384464,418.04051352186065,True
0,538.0,133.25,"(12, 13, 14, 15, 16, 17, 18)",[2775 3202 3821 4322 4021 3045 1984],14.780803807509262,-2.5006497709393933,-258.0670563609454,418.04051352186065,True
0,539.0,133.5,"(12, 13, 14, 15, 16, 17, 18)",[3007 3544 4031 4285 3937 2845 1745],14.541946308724839,-2.7395072697238163,-282.7171502354978,418.04051352186065,True
0,540.0,133.75,"(12, 13, 14, 15, 16, 17, 18)",[3015 3531 4072 4309 3722 2601 1686],14.456816455326372,-2.824637123122283,-291.50255110621964,418.04051352186065,True
0,541.0,134.0,"(12, 13, 14, 15, 16, 17, 18)",[3052 3631 4151 4366 3925 2792 1745],14.506551081493205,-2.77490249695545,-286.3699376858024,418.04051352186065,True
0,542.0,134.25,"(12, 13, 14, 15, 16, 17, 18)",[3201 3722 4280 4530 3932 2770 1838],14.458373668925471,-2.8230799095231838,-291.34184666279253,418.04051352186065,True
0,543.0,134.5,"(12, 13, 14, 15, 16, 17, 18)",[3183 3703 4302 4538 3999 2952 1884],14.517325056433426,-2.7641285220152287,-285.2580634719716,418.04051352186065,True
0,544.0,134.75,"(12, 13, 14, 15, 16, 17, 18)",[3274 3762 4341 4595 4118 2838 1764],14.466715139764114,-2.8147384386845413,-290.4810068722447,418.04051352186065,True
0,545.0,135.0,"(12, 13, 14, 15, 16, 17, 18)",[3251 3865 4420 4604 4046 2851 1847],14.458578912901125,-2.8228746655475305,-291.3206654845051,418.04051352186065,True
0,546.0,135.25,"(12, 13, 14, 15, 16, 17, 18)",[3272 3866 4435 4571 3956 2842 1827],14.426956909030189,-2.8544966694184666,-294.5840562839858,418.04051352186065,True
0,547.0,135.5,"(12, 13, 14, 15, 16, 17, 18)",[3260 3957 4434 4517 3904 2757 1766],14.38068181818183,-2.9007717602668244,-299.3596456595363,418.04051352186065,True
0,548.0,135.75,"(12, 13, 14, 15, 16, 17, 18)",[3140 3779 4371 4420 3642 2530 1644],14.349823023765396,-2.9316305546832595,-302.5442732433124,418.04051352186065,True
0,549.0,136.0,"(12, 13, 14, 15, 16, 17, 18)",[3165 3797 4416 4470 3831 2696 1747],14.41523171474449,-2.8662218637041654,-295.7940963342699,418.04051352186065,True
0,550.0,136.25,"(11, 12, 13, 14, 15, 16, 17)",[2884 3324 3994 4610 4537 3754 2597],14.048893432764022,-3.2325601456846336,-333.6002070346542,418.04051352186065,True
0,551.0,136.5,"(12, 13, 14, 15, 16, 17, 18)",[3393 3913 4407 4508 3802 2671 1716],14.288301974991255,-2.9931516034574006,-308.89324547680377,418.04051352186065,True
0,552.0,136.75,"(11, 12, 13, 14, 15, 16, 17)",[2713 3401 3945 4591 4472 3663 2632],14.071758436944942,-3.2096951415037136,-331.24053860318327,418.04051352186065,True
0,553.0,137.0,"(12, 13, 14, 15, 16, 17, 18)",[3052 3755 4456 4522 3785 2711 1826],14.475842788122266,-2.805610790326389,-289.5390335616833,418.04051352186065,True
0,554.0,137.25,"(11, 12, 13, 14, 15, 16, 17)",[2506 3121 3921 4577 4575 3819 2690],14.219072743601261,-3.062380834847394,-316.03770215625104,418.04051352186065,True
0,555.0,137.5,"(11, 12, 13, 14, 15, 16, 17)",[2634 3320 4036 4679 4640 3720 2530],14.086556753329116,-3.194896825119539,-329.7133523523364,418.04051352186065,True
0,556.0,137.75,"(11, 12, 13, 14, 15, 16, 17)",[2391 3168 4110 4774 4586 3724 2639],14.174603174603181,-3.106850403845474,-320.62696167685294,418.04051352186065,True
0,557.0,138.0,"(12, 13, 14, 15, 16, 17, 18)",[3123 3856 4563 4700 3978 2909 1986],14.531994914715554,-2.749458663733101,-283.744134097256,418.04051352186065,True
0,558.0,138.25,"(12, 13, 14, 15, 16, 17, 18)",[3017 3739 4462 4614 4094 3157 2243],14.675662028725322,-2.6057915497233335,-268.917687931448,418.04051352186065,True
0,559.0,138.5,"(12, 13, 14, 15, 16, 17, 18)",[3071 3816 4467 4648 4186 3207 2134],14.65103098348268,-2.6304225949659745,-271.4596118004886,418.04051352186065,True
0,560.0,138.75,"(12, 13, 14, 15, 16, 17, 18)",[3135 3861 4576 4686 4212 3295 2211],14.651648710414632,-2.6298048680340234,-271.39586238111116,418.04051352186065,True
0,561.0,139.0,"(12, 13, 14, 15, 16, 17, 18)",[3418 4051 4613 4676 4087 3167 2148],14.460586779780856,-2.820866798667799,-291.1134536225169,418.04051352186065,True
0,562.0,139.25,"(11, 12, 13, 14, 15, 16, 17)",[2844 3525 4258 4686 4678 4151 3121],14.238729573345212,-3.0427240051034428,-314.0091173266753,418.04051352186065,True
0,563.0,139.5,"(11, 12, 13, 14, 15, 16, 17)",[2900 3536 4266 4714 4703 4200 3153],14.244289585753004,-3.0371639926956515,-313.4353240461912,418.04051352186065,True
0,564.0,139.75,"(11, 12, 13, 14, 15, 16, 17)",[3065 3679 4397 4884 4736 4187 3061],14.123551057957686,-3.1579025204909694,-325.89554011466805,418.04051352186065,True
0,565.0,140.0,"(11, 12, 13, 14, 15, 16, 17)",[2941 3763 4491 4794 4606 3942 2876],14.023990334829142,-3.2574632436195134,-336.17020674153383,418.04051352186065,True
0,566.0,140.25,"(11, 12, 13, 14, 15, 16, 17)",[3097 3866 4384 4678 4553 3870 2867],13.950996624848765,-3.3304569535998905,-343.7031576115087,418.04051352186065,True
0,567.0,140.5,"(11, 12, 13, 14, 15, 16, 17)",[3211 3822 4403 4683 4520 3909 2892],13.933337781929813,-3.348115796518842,-345.5255502007445,418.04051352186065,True
0,568.0,140.75,"(11, 12, 13, 14, 15, 16, 17)",[3252 3983 4637 4795 4432 3631 2594],13.74794544500788,-3.5335081334407743,-364.6580393710879,418.04051352186065,True
0,569.0,141.0,"(11, 12, 13, 14, 15, 16, 17)",[3326 4111 4630 4704 4304 3534 2523],13.643712209124795,-3.6377413693238605,-375.41490931422237,418.04051352186065,True
0,570.0,141.25,"(11, 12, 13, 14, 15, 16, 17)",[3262 4025 4720 4751 4266 3502 2555],13.678171475973235,-3.6032821024754202,-371.85871297546333,418.04051352186065,True
0,571.0,141.5,"(11, 12, 13, 14, 15, 16, 17)",[3639 4289 4717 4799 4357 3548 2532],13.502377433656763,-3.779076144791892,-390.00065814252326,418.04051352186065,True
0,572.0,141.75,"(10, 11, 12, 13, 14, 15, 16)",[3172 3819 4349 4834 4798 4140 3191],13.115091565298746,-4.166362013149909,-429.9685597570706,418.04051352186065,False
0,573.0,142.0,"(10, 11, 12, 13, 14, 15, 16)",[3077 3706 4338 4692 4607 4128 3280],13.186930091185394,-4.094523487263261,-422.55482388556857,418.04051352186065,False
0,574.0,142.25,"(10, 11, 12, 13, 14, 15, 16)",[2888 3615 4384 4744 4633 4206 3534],13.363117051088587,-3.9183365273600685,-404.37232962355904,418.04051352186065,True
0,575.0,142.5,"(11, 12, 13, 14, 15, 16, 17)",[3500 4134 4672 4714 4240 3426 2428],13.523821464393198,-3.7576321140554576,-387.7876341705232,418.04051352186065,True
0,576.0,142.75,"(10, 11, 12, 13, 14, 15, 16)",[2862 3604 4297 4625 4542 4112 3332],13.285221043639199,-3.9962325348094563,-412.4111975923359,418.04051352186065,True
0,577.0,143.0,"(10, 11, 12, 13, 14, 15, 16)",[2690 3413 4202 4580 4466 3936 3181],13.278876344445171,-4.002577234003484,-413.0659705491595,418.04051352186065,True
0,578.0,143.25,"(10, 11, 12, 13, 14, 15, 16)",[2760 3408 4093 4508 4473 4002 3170],13.29808238636362,-3.983371192085036,-411.0839070231757,418.04051352186065,True
0,579.0,143.5,"(10, 11, 12, 13, 14, 15, 16)",[3022 3804 4557 4867 4547 3990 3176],13.07827739075363,-4.203176187695025,-433.76778257012654,418.04051352186065,False
0,580.0,143.75,"(10, 11, 12, 13, 14, 15, 16)",[3335 4110 4777 4922 4633 3970 3046],12.879067008055944,-4.402386570392711,-454.32629406452776,418.04051352186065,False
0,581.0,144.0,"(10, 11, 12, 13, 14, 15, 16)",[3310 4133 4721 4766 4443 3915 3030],12.843093699515341,-4.438359878933314,-458.038739505918,418.04051352186065,False
0,582.0,144.25,"(10, 11, 12, 13, 14, 15, 16)",[3513 4141 4620 4836 4652 4010 3054],12.831727748691092,-4.449725829757563,-459.21170563098053,418.04051352186065,False
0,583.0,144.5,"(10, 11, 12, 13, 14, 15, 16)",[3338 4198 4728 4852 4497 3932 3048],12.838348841813493,-4.443104736635162,-458.52840882074867,418.04051352186065,False
0,584.0,144.75,"(10, 11, 12, 13, 14, 15, 16)",[3133 3905 4590 4911 4683 4028 3162],13.039967475606696,-4.241486102841959,-437.72136581329016,418.04051352186065,False
0,585.0,145.0,"(10, 11, 12, 13, 14, 15, 16)",[3119 3824 4518 4786 4522 3893 3039],12.990500193873583,-4.290953384575072,-442.8263892881474,418.04051352186065,False
0,586.0,145.25,"(10, 11, 12, 13, 14, 15, 16)",[3085 3778 4433 4820 4626 3983 3134],13.073232651998431,-4.208220926450224,-434.2883996096631,418.04051352186065,False
0,587.0,145.5,"(10, 11, 12, 13, 14, 15, 16)",[2870 3576 4303 4696 4626 4085 3263],13.253589158728024,-4.027864419720631,-415.6756081151691,418.04051352186065,True
0,588.0,145.75,"(10, 11, 12, 13, 14, 15, 16)",[2979 3939 4643 4835 4555 3834 2966],12.970625835318723,-4.310827743129932,-444.877423091009,418.04051352186065,False
0,589.0,146.0,"(10, 11, 12, 13, 14, 15, 16)",[2939 3798 4357 4683 4496 3897 2994],13.048188915909371,-4.233264662539284,-436.87291317405413,418.04051352186065,False
0,590.0,146.25,"(10, 11, 12, 13, 14, 15, 16)",[2989 3696 4424 4835 4589 4008 3207],13.140561075394498,-4.1408925030541575,-427.340106315189,418.04051352186065,False
0,591.0,146.5,"(10, 11, 12, 13, 14, 15, 16)",[3113 3923 4619 4785 4471 3795 2928],12.911231101511868,-4.370222476936787,-451.0069596198764,418.04051352186065,False
0,592.0,146.75,"(10, 11, 12, 13, 14, 15, 16)",[3071 3904 4466 4776 4565 3891 2939],12.969994426209194,-4.311459152239461,-444.9425845111124,418.04051352186065,False
0,593.0,147.0,"(10, 11, 12, 13, 14, 15, 16)",[3106 3918 4678 4951 4691 3931 2889],12.948818019625325,-4.3326355588233305,-447.12798967056773,418.04051352186065,False
0,594.0,147.25,"(10, 11, 12, 13, 14, 15, 16)",[2995 3748 4569 4866 4598 3840 2863],12.984469589816115,-4.29698398863254,-443.4487476268781,418.04051352186065,False
0,595.0,147.5,"(10, 11, 12, 13, 14, 15, 16)",[2944 3735 4448 4733 4493 3838 2959],13.027339901477822,-4.254113676970833,-439.02453146338996,418.04051352186065,False
0,596.0,147.75,"(10, 11, 12, 13, 14, 15, 16)",[3006 3685 4242 4595 4522 3942 2959],13.065972923822985,-4.2154806546256705,-435.0376035573692,418.04051352186065,False
0,597.0,148.0,"(10, 11, 12, 13, 14, 15, 16)",[3027 3833 4482 4894 4672 4093 3098],13.084353865838041,-4.197099712610614,-433.14069034141534,418.04051352186065,False
0,598.0,148.25,"(10, 11, 12, 13, 14, 15, 16)",[3026 3853 4494 4775 4734 4155 3158],13.117246596066558,-4.1642069823820975,-429.74616058183244,418.04051352186065,False
0,599.0,148.5,"(10, 11, 12, 13, 14, 15, 16)",[2965 3888 4582 4912 4834 4192 3155],13.124017113783522,-4.157436464665134,-429.0474431534418,418.04051352186065,False
0,600.0,148.75,"(10, 11, 12, 13, 14, 15, 16)",[2787 3572 4434 4840 4679 3941 3052],13.152365173674573,-4.129088404774082,-426.1219233726853,418.04051352186065,False
0,601.0,149.0,"(10, 11, 12, 13, 14, 15, 16)",[2752 3522 4185 4641 4539 3864 2909],13.137757896658742,-4.143695681789913,-427.629394360719,418.04051352186065,False
0,602.0,149.25,"(10, 11, 12, 13, 14, 15, 16)",[2836 3680 4360 4778 4645 3880 2805],13.049548041513214,-4.231905536935441,-436.73265141173755,418.04051352186065,False
0,603.0,149.5,"(10, 11, 12, 13, 14, 15, 16)",[2697 3582 4384 4821 4719 3949 2860],13.124255635899605,-4.15719794254905,-429.022827671062,418.04051352186065,False
0,604.0,149.75,"(10, 11, 12, 13, 14, 15, 16)",[2638 3554 4425 4878 4684 4010 2974],13.174050801427116,-4.107402777021539,-423.8839665886228,418.04051352186065,False
0,605.0,150.0,"(10, 11, 12, 13, 14, 15, 16)",[2827 3624 4410 4734 4539 3788 2783],13.027491118254101,-4.253962460194554,-439.00892589207797,418.04051352186065,False
0,606.0,150.25,"(10, 11, 12, 13, 14, 15, 16)",[2835 3576 4376 4757 4434 3635 2612],12.959419415024954,-4.322034163423702,-446.033925665326,418.04051352186065,False
0,607.0,150.5,"(10, 11, 12, 13, 14, 15, 16)",[2876 3814 4561 4824 4467 3577 2576],12.884832635983251,-4.396620942465404,-453.73128126242966,418.04051352186065,False
0,608.0,150.75,"(10, 11, 12, 13, 14, 15, 16)",[2721 3607 4282 4626 4424 3538 2519],12.950982520898918,-4.330471057549737,-446.90461313913283,418.04051352186065,False
0,609.0,151.0,"(10, 11, 12, 13, 14, 15, 16)",[2585 3431 4190 4496 4258 3391 2475],12.971544264477467,-4.309909313971188,-444.7826412018266,418.04051352186065,False
0,610.0,151.25,"(10, 11, 12, 13, 14, 15, 16)",[2451 3161 4008 4494 4266 3432 2431],13.060365455731992,-4.2210881227166634,-435.6162942643597,418.04051352186065,False
0,611.0,151.5,"(10, 11, 12, 13, 14, 15, 16)",[2316 3032 3933 4435 4093 3219 2291],13.036655486344022,-4.244798092104633,-438.0631631051981,418.04051352186065,False
0,612.0,151.75,"(10, 11, 12, 13, 14, 15, 16)",[2343 3122 3974 4490 4342 3458 2408],13.096721140291324,-4.184732438157331,-431.8643876178366,418.04051352186065,False
0,613.0,152.0,"(10, 11, 12, 13, 14, 15, 16)",[2440 3264 4099 4553 4293 3500 2462],13.058162940989503,-4.223290637459153,-435.84359378578455,418.04051352186065,False
0,614.0,152.25,"(11, 12, 13, 14, 15, 16, 17)",[2901 3676 4358 4427 3671 2612 1829],13.501432901625801,-3.780020676822854,-390.09813384811855,418.04051352186065,True
0,615.0,152.5,"(10, 11, 12, 13, 14, 15, 16)",[2267 2894 3692 4340 4325 3571 2545],13.243876433634934,-4.037577144813721,-416.67796134477595,418.04051352186065,True
0,616.0,152.75,"(11, 12, 13, 14, 15, 16, 17)",[2721 3654 4321 4346 3700 2772 1951],13.610631945596296,-3.670821632852359,-378.8287925103634,418.04051352186065,True
0,617.0,153.0,"(11, 12, 13, 14, 15, 16, 17)",[2863 3568 4316 4460 3924 2981 2013],13.66039603960397,-3.621057538844685,-373.6931380087715,418.04051352186065,True
0,618.0,153.25,"(11, 12, 13, 14, 15, 16, 17)",[2732 3718 4608 4758 4068 2955 2024],13.70465225563911,-3.576801322809546,-369.1258965139451,418.04051352186065,True
0,619.0,153.5,"(11, 12, 13, 14, 15, 16, 17)",[2791 3644 4419 4781 4318 3236 2189],13.800122339124067,-3.4813312393245877,-359.2733838982974,418.04051352186065,True
0,620.0,153.75,"(11, 12, 13, 14, 15, 16, 17)",[2437 3239 4126 4636 4362 3409 2353],14.024229733772067,-3.257223844676588,-336.14550077062387,418.04051352186065,True
0,621.0,154.0,"(11, 12, 13, 14, 15, 16, 17)",[2507 3263 4146 4641 4424 3583 2473],14.063177454320229,-3.218276124128426,-332.1260960100536,418.04051352186065,True
0,622.0,154.25,"(11, 12, 13, 14, 15, 16, 17)",[2537 3234 4060 4690 4530 3652 2544],14.104078431372558,-3.1773751470760967,-327.90511517825314,418.04051352186065,True
0,623.0,154.5,"(11, 12, 13, 14, 15, 16, 17)",[2531 3213 4074 4685 4500 3715 2583],14.125926318018212,-3.1555272604304427,-325.6504132764217,418.04051352186065,True
0,624.0,154.75,"(11, 12, 13, 14, 15, 16, 17)",[2494 3122 4102 4756 4613 3829 2707],14.200688791484044,-3.080764786964611,-317.9349260147479,418.04051352186065,True
0,625.0,155.0,"(12, 13, 14, 15, 16, 17, 18)",[3120 4029 4759 4776 3925 2694 1704],14.447233314318328,-2.8342202641303267,-292.4915312582497,418.04051352186065,True
0,626.0,155.25,"(11, 12, 13, 14, 15, 16, 17)",[2441 3140 3995 4610 4590 3878 2608],14.203588390501329,-3.077865187947326,-317.63568739616403,418.04051352186065,True
0,627.0,155.5,"(12, 13, 14, 15, 16, 17, 18)",[3064 3908 4556 4639 3982 2685 1660],14.472116788321182,-2.809336790127473,-289.9235567411552,418.04051352186065,True
0,628.0,155.75,"(12, 13, 14, 15, 16, 17, 18)",[3134 4013 4676 4684 3914 2709 1686],14.432960893854759,-2.8484926845938965,-293.9644450500901,418.04051352186065,True
0,629.0,156.0,"(12, 13, 14, 15, 16, 17, 18)",[3083 3962 4732 4810 4125 2893 1744],14.532063111275155,-2.7493904671735,-283.7370962123052,418.04051352186065,True
0,630.0,156.25,"(12, 13, 14, 15, 16, 17, 18)",[3204 4119 4824 4863 4089 2826 1754],14.462338208494943,-2.819115369953712,-290.9327061792231,418.04051352186065,True
0,631.0,156.5,"(12, 13, 14, 15, 16, 17, 18)",[3082 3801 4653 4913 4209 2973 1797],14.59105892047797,-2.6903946579706854,-277.6487287025747,418.04051352186065,True
0,632.0,156.75,"(12, 13, 14, 15, 16, 17, 18)",[2910 3716 4403 4558 3909 2772 1806],14.563967735348184,-2.717485843100471,-280.4445390079686,418.04051352186065,True
0,633.0,157.0,"(12, 13, 14, 15, 16, 17, 18)",[2795 3638 4474 4705 4027 2858 1886],14.660531599579317,-2.6209219788693385,-270.47914821931573,418.04051352186065,True
0,634.0,157.25,"(12, 13, 14, 15, 16, 17, 18)",[2853 3766 4538 4734 3954 2776 1852],14.600205869679716,-2.6812477087689395,-276.7047635449546,418.04051352186065,True
0,635.0,157.5,"(12, 13, 14, 15, 16, 17, 18)",[2755 3578 4372 4690 4230 2993 1880],14.72392595016597,-2.557527628282685,-263.9368512387731,418.04051352186065,True
0,636.0,157.75,"(12, 13, 14, 15, 16, 17, 18)",[2630 3369 4194 4713 4375 3120 1898],14.828025913590952,-2.4534276648577027,-253.19373501331495,418.04051352186065,True
0,637.0,158.0,"(12, 13, 14, 15, 16, 17, 18)",[2618 3592 4531 4798 4183 2868 1759],14.72026525651414,-2.561188321934516,-264.31463482364205,418.04051352186065,True
0,638.0,158.25,"(12, 13, 14, 15, 16, 17, 18)",[2742 3537 4456 4968 4430 3111 1905],14.781777205408893,-2.4996763730397618,-257.9666016977034,418.04051352186065,True
0,639.0,158.5,"(12, 13, 14, 15, 16, 17, 18)",[2861 3619 4479 4924 4422 3172 1918],14.748044792036982,-2.533408786411673,-261.44778675768464,418.04051352186065,True
0,640.0,158.75,"(12, 13, 14, 15, 16, 17, 18)",[2775 3630 4451 4871 4487 3183 1875],14.768439777854919,-2.513013800593736,-259.3430242212736,418.04051352186065,True
0,641.0,159.0,"(12, 13, 14, 15, 16, 17, 18)",[2754 3606 4501 5046 4634 3230 1920],14.80670135017962,-2.4747522282690344,-255.39442995736434,418.04051352186065,True
0,642.0,159.25,"(12, 13, 14, 15, 16, 17, 18)",[2795 3660 4563 4901 4452 3141 1910],14.753243383497676,-2.5282101949509794,-260.9112921189411,418.04051352186065,True
0,643.0,159.5,"(12, 13, 14, 15, 16, 17, 18)",[2914 3726 4560 5019 4500 3041 1801],14.697922385034428,-2.5835311934142275,-266.62041916034826,418.04051352186065,True
0,644.0,159.75,"(12, 13, 14, 15, 16, 17, 18)",[2971 3704 4518 4979 4479 3169 1907],14.713483146067427,-2.5679704323812285,-265.0145486217428,418.04051352186065,True
0,645.0,160.0,"(12, 13, 14, 15, 16, 17, 18)",[2762 3558 4374 4726 4328 3182 2020],14.785023696682469,-2.4964298817661863,-257.6315637982704,418.04051352186065,True
0,646.0,160.25,"(12, 13, 14, 15, 16, 17, 18)",[2706 3513 4312 4834 4569 3373 2120],14.877728957847046,-2.4037246206016096,-248.06438084608612,418.04051352186065,True
0,647.0,160.5,"(12, 13, 14, 15, 16, 17, 18)",[2546 3307 4182 4834 4659 3443 2152],14.970964280924496,-2.3104892975241587,-238.44249550449317,418.04051352186065,True
0,648.0,160.75,"(12, 13, 14, 15, 16, 17, 18)",[2552 3220 4071 4772 4690 3570 2221],15.022737840602625,-2.25871573784603,-233.0994641457103,418.04051352186065,True
0,649.0,161.0,"(13, 14, 15, 16, 17, 18, 19)",[2841 3583 4546 4875 3947 2562 1573],15.578004277794765,-1.7034493006538902,-175.79596782748146,418.04051352186065,True
0,650.0,161.25,"(13, 14, 15, 16, 17, 18, 19)",[2667 3480 4457 4813 3990 2638 1624],15.657705938283357,-1.6237476401652984,-167.5707564650588,418.04051352186065,True
0,651.0,161.5,"(13, 14, 15, 16, 17, 18, 19)",[2630 3463 4359 4622 3829 2525 1520],15.614205004035528,-1.6672485744131276,-172.06005287943478,418.04051352186065,True
0,652.0,161.75,"(13, 14, 15, 16, 17, 18, 19)",[2642 3371 4129 4545 3958 2639 1659],15.67157050057319,-1.609883077875466,-166.13993363674808,418.04051352186065,True
0,653.0,162.0,"(13, 14, 15, 16, 17, 18, 19)",[2686 3377 4214 4592 3862 2610 1653],15.64224199799054,-1.6392115804581149,-169.16663510327746,418.04051352186065,True
0,654.0,162.25,"(13, 14, 15, 16, 17, 18, 19)",[2676 3384 4145 4554 3979 2736 1670],15.677821459392089,-1.6036321190565666,-165.49483468663766,418.04051352186065,True
0,655.0,162.5,"(13, 14, 15, 16, 17, 18, 19)",[2592 3336 4300 4790 4210 2974 1775],15.785714285714294,-1.4957392927343616,-154.36029501018612,418.04051352186065,True
0,656.0,162.75,"(13, 14, 15, 16, 17, 18, 19)",[2657 3394 4268 4711 4116 2794 1669],15.710542788160609,-1.5709107902880461,-162.11799355772635,418.04051352186065,True
0,657.0,163.0,"(13, 14, 15, 16, 17, 18, 19)",[2591 3336 4280 4853 4289 2896 1687],15.773504993889338,-1.5079485845593172,-155.62029392652155,418.04051352186065,True
0,658.0,163.25,"(13, 14, 15, 16, 17, 18, 19)",[2589 3278 4118 4682 4263 2923 1689],15.782149370579612,-1.4993042078690433,-154.72819425208525,418.04051352186065,True
0,659.0,163.5,"(13, 14, 15, 16, 17, 18, 19)",[2464 3156 4021 4637 4349 3100 1855],15.89047273716177,-1.3909808412868845,-143.54922282080648,418.04051352186065,True
0,660.0,163.75,"(13, 14, 15, 16, 17, 18, 19)",[2359 3079 4050 4749 4476 3133 1883],15.942604006163345,-1.3388495722853104,-138.16927585984405,418.04051352186065,True
0,661.0,164.0,"(13, 14, 15, 16, 17, 18, 19)",[2493 3113 4013 4772 4492 3155 1867],15.913498223917914,-1.367955354530741,-141.17299258757245,418.04051352186065,True
0,662.0,164.25,"(13, 14, 15, 16, 17, 18, 19)",[2453 3148 4094 4828 4427 3001 1798],15.877688399661315,-1.4037651787873404,-144.86856645085354,418.04051352186065,True
0,663.0,164.5,"(13, 14, 15, 16, 17, 18, 19)",[2462 3215 4211 4975 4467 2882 1637],15.829887181099888,-1.451566397348767,-149.80165220639273,418.04051352186065,True
0,664.0,164.75,"(13, 14, 15, 16, 17, 18, 19)",[2586 3237 4266 5235 4886 3213 1833],15.90378692825368,-1.3776666501949748,-142.1751983001214,418.04051352186065,True
0,665.0,165.0,"(13, 14, 15, 16, 17, 18, 19)",[2569 3360 4445 5224 4682 3066 1753],15.842558218022287,-1.4388953604263683,-148.4940011960012,418.04051352186065,True
0,666.0,165.25,"(13, 14, 15, 16, 17, 18, 19)",[2684 3409 4447 5243 4604 2972 1724],15.793156986774015,-1.48829659167464,-153.59220826082284,418.04051352186065,True
0,667.0,165.5,"(13, 14, 15, 16, 17, 18, 19)",[2559 3345 4493 5374 4891 3127 1767],15.870761653222939,-1.4106919252257164,-145.58340668329393,418.04051352186065,True
0,668.0,165.75,"(13, 14, 15, 16, 17, 18, 19)",[2667 3349 4258 4874 4374 2866 1663],15.75600202173365,-1.525451556715005,-157.42660065298853,418.04051352186065,True
0,669.0,166.0,"(13, 14, 15, 16, 17, 18, 19)",[2584 3343 4188 4578 3964 2587 1565],15.673545838441642,-1.607907740007013,-165.93607876872375,418.04051352186065,True
0,670.0,166.25,"(13, 14, 15, 16, 17, 18, 19)",[2561 3271 4050 4272 3603 2361 1467],15.581880745466435,-1.69957283298222,-175.39591636376508,418.04051352186065,True
0,671.0,166.5,"(13, 14, 15, 16, 17, 18, 19)",[2616 3238 3959 4182 3378 2210 1381],15.492748213714426,-1.7887053647342288,-184.59439364057243,418.04051352186065,True
0,672.0,166.75,"(12, 13, 14, 15, 16, 17, 18)",[2090 2722 3422 4099 4097 3230 2096],15.142234922044059,-2.139218656404596,-220.7673653409543,418.04051352186065,True
0,673.0,167.0,"(12, 13, 14, 15, 16, 17, 18)",[2289 2936 3539 4140 4049 3064 1938],14.976331848919687,-2.3051217295289685,-237.88856248738955,418.04051352186065,True
0,674.0,167.25,"(12, 13, 14, 15, 16, 17, 18)",[2315 2900 3602 4218 4168 3133 1956],14.996414723535354,-2.285038854913301,-235.81600982705268,418.04051352186065,True
0,675.0,167.5,"(12, 13, 14, 15, 16, 17, 18)",[2379 2968 3795 4350 4189 3264 2132],15.019550992179608,-2.2619025862690467,-233.42834690296561,418.04051352186065,True
0,676.0,167.75,"(12, 13, 14, 15, 16, 17, 18)",[2530 3185 3979 4571 4333 3189 1934],14.89765550239235,-2.383798076056305,-246.00796144901065,418.04051352186065,True
0,677.0,168.0,"(13, 14, 15, 16, 17, 18, 19)",[2957 3736 4429 4436 3359 2076 1370],15.295100908950877,-1.9863526694977782,-204.99159549217072,418.04051352186065,True
